Packet Counter,Source,Destination,Timestamp,Protocol
1159,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.394453,6
1160,192.168.2.111,192.168.2.107,2020-09-06 23:33:53.394712,6
1161,192.168.2.111,192.168.2.107,2020-09-06 23:33:53.394712,6
1162,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.394729,6
1163,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.394739,6
1164,192.168.2.107,192.168.2.77,2020-09-06 23:33:53.396370,17
1165,192.168.2.111,192.168.2.107,2020-09-06 23:33:53.396460,6
1166,192.168.2.111,192.168.2.107,2020-09-06 23:33:53.396460,6
1167,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.396479,6
1168,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.396492,6
1169,192.168.2.111,192.168.2.107,2020-09-06 23:33:53.400324,6
1170,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.400355,6
1171,192.168.2.111,192.168.2.107,2020-09-06 23:33:53.400386,6
1172,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.400396,6
1173,192.168.2.111,192.168.2.107,2020-09-06 23:33:53.400849,6
1174,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.400862,6
1175,192.168.2.107,192.168.2.77,2020-09-06 23:33:53.401814,6
1176,192.168.2.107,192.168.2.77,2020-09-06 23:33:53.402028,17
1177,192.168.2.111,192.168.2.107,2020-09-06 23:33:53.423743,6
1178,192.168.2.111,192.168.2.107,2020-09-06 23:33:53.423749,6
1179,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.423766,6
1180,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.423767,6
1181,192.168.2.107,192.168.2.77,2020-09-06 23:33:53.430791,17
1182,192.168.2.107,192.168.2.77,2020-09-06 23:33:53.430850,17
1183,192.168.2.77,192.168.2.107,2020-09-06 23:33:53.437536,17
1184,192.168.2.77,192.168.2.107,2020-09-06 23:33:53.437850,17
1185,192.168.2.77,192.168.2.107,2020-09-06 23:33:53.453353,6
1186,192.168.2.111,192.168.2.107,2020-09-06 23:33:53.696355,6
1187,192.168.2.111,192.168.2.107,2020-09-06 23:33:53.696355,6
1188,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.696389,6
1189,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.696407,6
1190,192.168.2.111,192.168.2.107,2020-09-06 23:33:53.696645,6
1191,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.696664,6
1192,192.168.2.111,192.168.2.107,2020-09-06 23:33:53.698834,6
1193,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.698877,6
1194,192.168.2.111,192.168.2.107,2020-09-06 23:33:53.702082,6
1195,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.702107,6
1196,192.168.2.111,192.168.2.107,2020-09-06 23:33:53.702168,6
1197,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.702177,6
1198,192.168.2.111,192.168.2.107,2020-09-06 23:33:53.702914,6
1199,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.702935,6
1200,192.168.2.111,192.168.2.107,2020-09-06 23:33:53.703221,6
1201,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.703238,6
1202,192.168.2.111,192.168.2.107,2020-09-06 23:33:53.724650,6
1203,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.724666,6
1204,192.168.2.111,192.168.2.107,2020-09-06 23:33:53.724688,6
1205,192.168.2.107,192.168.2.111,2020-09-06 23:33:53.724696,6
1206,192.168.2.107,192.168.2.77,2020-09-06 23:33:53.776467,17
1207,192.168.2.107,192.168.2.77,2020-09-06 23:33:53.776517,17
1208,192.168.2.77,192.168.2.107,2020-09-06 23:33:53.786672,17
1209,192.168.2.107,192.168.2.77,2020-09-06 23:33:53.872049,17
1210,192.168.2.107,192.168.2.77,2020-09-06 23:33:53.872131,17
1211,192.168.2.107,192.168.2.77,2020-09-06 23:33:53.872196,17
1212,192.168.2.107,192.168.2.77,2020-09-06 23:33:53.872218,17
1213,192.168.2.77,192.168.2.107,2020-09-06 23:33:53.886142,17
1214,192.168.2.77,192.168.2.255,2020-09-06 23:33:54.024180,17
1215,192.168.2.108,192.168.2.10,2020-09-06 23:33:54.069777,1
1216,192.168.2.10,192.168.2.108,2020-09-06 23:33:54.070793,1
1217,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.097917,6
1218,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.097945,6
1219,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.098010,6
1220,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.098022,6
1221,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.098079,6
1222,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.098096,6
1223,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.100167,6
1224,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.100178,6
1225,192.168.2.108,192.168.2.10,2020-09-06 23:33:54.100802,1
1226,192.168.2.10,192.168.2.108,2020-09-06 23:33:54.101805,1
1227,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.103369,6
1228,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.103381,6
1229,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.103413,6
1230,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.103421,6
1231,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.104101,6
1232,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.104110,6
1233,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.104229,6
1234,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.104237,6
1235,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.125807,6
1236,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.125807,6
1237,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.125827,6
1238,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.125843,6
1239,192.168.2.108,192.168.2.10,2020-09-06 23:33:54.132065,1
1240,192.168.2.10,192.168.2.108,2020-09-06 23:33:54.138827,1
1241,192.168.2.108,192.168.2.10,2020-09-06 23:33:54.163487,1
1242,192.168.2.10,192.168.2.108,2020-09-06 23:33:54.164499,1
1243,192.168.2.108,192.168.2.10,2020-09-06 23:33:54.194655,1
1244,192.168.2.10,192.168.2.108,2020-09-06 23:33:54.195652,1
1245,192.168.2.107,192.168.2.77,2020-09-06 23:33:54.305075,17
1246,192.168.2.77,192.168.2.107,2020-09-06 23:33:54.324299,17
1247,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.373753,6
1248,192.168.2.107,192.168.2.77,2020-09-06 23:33:54.432063,6
1249,192.168.2.107,192.168.2.77,2020-09-06 23:33:54.432063,17
1250,192.168.2.107,192.168.2.77,2020-09-06 23:33:54.432106,17
1251,192.168.2.77,192.168.2.107,2020-09-06 23:33:54.442256,17
1252,192.168.2.107,192.168.2.77,2020-09-06 23:33:54.458128,17
1253,192.168.2.77,192.168.2.107,2020-09-06 23:33:54.485769,6
1254,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.485896,6
1255,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543706,6
1256,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543706,6
1257,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543706,6
1258,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543706,6
1259,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543706,6
1260,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543706,6
1261,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543706,6
1262,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543706,6
1263,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543706,6
1264,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543706,6
1265,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543706,6
1266,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543706,6
1267,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543801,6
1268,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543801,6
1269,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543801,6
1270,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543801,6
1271,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543801,6
1272,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543801,6
1273,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543801,6
1274,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543801,6
1275,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543801,6
1276,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543801,6
1277,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543801,6
1278,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543959,6
1279,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543959,6
1280,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543959,6
1281,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543959,6
1282,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543959,6
1283,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543959,6
1284,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543959,6
1285,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543959,6
1286,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543959,6
1287,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543959,6
1288,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543959,6
1289,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543959,6
1290,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543991,6
1291,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543991,6
1292,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543991,6
1293,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543991,6
1294,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543991,6
1295,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543991,6
1296,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543991,6
1297,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543991,6
1298,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543991,6
1299,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543991,6
1300,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543991,6
1301,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543991,6
1302,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.543991,6
1303,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544163,6
1304,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544163,6
1305,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544163,6
1306,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544163,6
1307,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544163,6
1308,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544163,6
1309,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544163,6
1310,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544163,6
1311,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544163,6
1312,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544163,6
1313,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544163,6
1314,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544163,6
1315,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544208,6
1316,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544208,6
1317,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544208,6
1318,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544208,6
1319,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544208,6
1320,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544208,6
1321,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544208,6
1322,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544208,6
1323,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544208,6
1324,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544208,6
1325,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544208,6
1326,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544208,6
1327,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544241,6
1328,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544414,6
1329,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544414,6
1330,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544414,6
1331,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544414,6
1332,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544414,6
1333,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544414,6
1334,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544414,6
1335,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544414,6
1336,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544414,6
1337,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544414,6
1338,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544414,6
1339,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544414,6
1340,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544471,6
1341,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544471,6
1342,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544471,6
1343,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.544471,6
1344,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.551955,6
1345,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.551955,6
1346,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.551955,6
1347,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.556377,6
1348,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1349,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1350,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1351,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1352,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1353,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1354,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1355,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1356,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1357,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1358,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1359,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1360,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1361,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1362,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1363,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1364,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1365,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1366,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1367,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1368,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1369,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1370,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1371,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1372,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1373,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1374,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1375,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1376,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1377,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1378,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.556463,6
1379,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.560611,6
1380,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.560660,6
1381,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.560660,6
1382,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.560660,6
1383,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.560660,6
1384,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.560660,6
1385,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.560660,6
1386,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.560660,6
1387,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.563147,6
1388,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.563147,6
1389,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563147,6
1390,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563147,6
1391,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563147,6
1392,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563147,6
1393,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563147,6
1394,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563147,6
1395,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563147,6
1396,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563147,6
1397,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563147,6
1398,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563147,6
1399,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563147,6
1400,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563147,6
1401,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563147,6
1402,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563147,6
1403,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563147,6
1404,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563147,6
1405,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563189,6
1406,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563189,6
1407,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563189,6
1408,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563189,6
1409,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563189,6
1410,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.563189,6
1411,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.568188,6
1412,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.568188,6
1413,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.568188,6
1414,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.568188,6
1415,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1416,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1417,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1418,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1419,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1420,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1421,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1422,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1423,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1424,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1425,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1426,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1427,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1428,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1429,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1430,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1431,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1432,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1433,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1434,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1435,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1436,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1437,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.568277,6
1438,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.569067,6
1439,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.569067,6
1440,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.569067,6
1441,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.577932,6
1442,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.577932,6
1443,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.577932,6
1444,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.577932,6
1445,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.577932,6
1446,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.577932,6
1447,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.577932,6
1448,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.577932,6
1449,192.168.2.97,192.168.2.77,2020-09-06 23:33:54.577932,6
1450,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.580315,6
1451,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.580315,6
1452,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.580315,6
1453,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.580315,6
1454,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.580315,6
1455,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.580315,6
1456,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.580315,6
1457,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.582752,6
1458,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.582752,6
1459,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.582752,6
1460,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.582752,6
1461,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.582752,6
1462,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.583179,6
1463,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.585181,6
1464,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.585181,6
1465,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.585181,6
1466,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.585181,6
1467,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.585181,6
1468,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.585663,6
1469,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.587617,6
1470,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.587617,6
1471,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.587617,6
1472,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.587617,6
1473,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.587617,6
1474,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.587617,6
1475,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.590467,6
1476,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.590467,6
1477,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.590467,6
1478,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.590467,6
1479,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.590467,6
1480,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.591139,6
1481,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.591139,6
1482,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.596046,6
1483,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.596046,6
1484,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.596046,6
1485,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.596046,6
1486,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.596046,6
1487,192.168.2.77,192.168.2.97,2020-09-06 23:33:54.596046,6
1488,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.600209,6
1489,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.600240,6
1490,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.600273,6
1491,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.600283,6
1492,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.600654,6
1493,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.600664,6
1494,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.602399,6
1495,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.602408,6
1496,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.605439,6
1497,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.605448,6
1498,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.605967,6
1499,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.605975,6
1500,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.606340,6
1501,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.606349,6
1502,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.606513,6
1503,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.606522,6
1504,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.627741,6
1505,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.627779,6
1506,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.627829,6
1507,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.627847,6
1508,192.168.2.111,192.168.2.77,2020-09-06 23:33:54.682114,6
1509,192.168.2.111,192.168.2.77,2020-09-06 23:33:54.682176,6
1510,192.168.2.111,192.168.2.77,2020-09-06 23:33:54.683599,6
1511,192.168.2.111,192.168.2.77,2020-09-06 23:33:54.683833,6
1512,192.168.2.111,192.168.2.77,2020-09-06 23:33:54.684088,6
1513,192.168.2.111,192.168.2.77,2020-09-06 23:33:54.684325,6
1514,192.168.2.111,192.168.2.77,2020-09-06 23:33:54.684558,6
1515,192.168.2.111,192.168.2.77,2020-09-06 23:33:54.684806,6
1516,192.168.2.111,192.168.2.77,2020-09-06 23:33:54.685059,6
1517,192.168.2.111,192.168.2.77,2020-09-06 23:33:54.685284,6
1518,192.168.2.77,192.168.2.111,2020-09-06 23:33:54.685803,6
1519,192.168.2.77,192.168.2.111,2020-09-06 23:33:54.687176,6
1520,192.168.2.77,192.168.2.111,2020-09-06 23:33:54.687176,6
1521,192.168.2.77,192.168.2.111,2020-09-06 23:33:54.687660,6
1522,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.701081,6
1523,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.701103,6
1524,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.701228,6
1525,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.701238,6
1526,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.701362,6
1527,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.701372,6
1528,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.703077,6
1529,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.703086,6
1530,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.706095,6
1531,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.706112,6
1532,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.706580,6
1533,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.706589,6
1534,192.168.2.111,192.168.2.107,2020-09-06 23:33:54.707020,6
1535,192.168.2.107,192.168.2.111,2020-09-06 23:33:54.707028,6
